article_id,title,sentence,label
246,Star Wars stereotypes: Not a force for good.,"Actually, no",assumption
177,"Obama in the 'Fourth Quarter': President goes on offense, looks to legacy.",Strong public support is central to the president's strategy of keeping the loyalty of Senate Democrats,assumption
238,The rights of sex workers.,They also explicitly distance themselves from self-identified sex workers,assumption
91,Free community college isn't a joke for families who spend half their income to send a child.,they represent a significant loss to America's economy and competitiveness for decades to come,assumption
182,Obama undermines Hillary Clinton in State of the Union address.,That Hillary Clinton was the enabler of his clueless foreign policy is a serious problem for the former first lady,assumption
18,Armenia can't count on Russia any more.,Gyumri is the country's second-largest city and the host of the Russian military base,common-ground
256,Torturing Muslims is an 'awesome' way to get things done.,"Tantaros' reaction to the defiling of the ""awesomeness"" of the US seems childish",assumption
236,Seven ways to stay married.,Seven ways to stay married.,title
240,The single reason why I celebrate Christmas.,Then my mother Betty wouldn't have met my father Mariano,assumption
214,What the Quran says about the mighty pen.,Manichean ways many self-professed learned scholars of Islam or self-serving politicians knowingly and unknowingly are pushing trusting Muslim youth and entire nations towards the abyss,assumption
248,Straightwashing at the movies: the Pride DVD shows gay people still make the film industry nervous.,- as the Russian makers of a film about Tschaikovsky have found,anecdote
109,"The hapless, harmless Palestinian leader?","Perhaps to preserve the privileged elites to which the PA and the ""peace process"" gave birth",assumption
172,North Korea: An 'act of war' over a movie?,But Sony did not talk to Obama,anecdote
297,What happens on tour stays on tour': how a week on a young Tory campaign bus might look.,it is generally agreed that they are the ones who fly-tip in their own front gardens,assumption
281,What I wish Obama had said in his State of the Union address.,we might even dig our way out of the debt hole we're in,assumption
136,I was radicalised by a neo-Nazi group. It could just have easily been Isis.,it was then my pure fortune that my only real option for extremist activity was this poorly led group,assumption
13,Anxious Britain will find no succour in a TV election debate.,"CBT and exercise have their disciples, but clearly aren't panaceas",assumption
264,Ukraine: The opportunity of war.,insistence on establishing closed borders and a visa regime with Russia quadrupled - from 11 to 45 percent,statistics
194,The Paris attackers hijacked Islam but there is no war between Islam and the west.,"and Michel Houellebecq's novel Submission, which predicts that in 2022 an Islamic party will take over France",anecdote
259,Treating Africans with an untested Ebola drug.,"In his 2014 Reith lecture series entitled 'The Future of Medicine', renowned surgeon, writer and public health researcher Dr Atul Gawande argued convincingly that the well- being of a patient is more important than his/her ""health""",anecdote
273,Why Vladimir Putin should be at the Auschwitz memorial ceremony.,"Putin, fortunately, is a very pale imitation of his hero",assumption
145,Lebanon has just done the unthinkable.,"In a way, this is Lebanon's very small response to the erosion of Sykes Picot",assumption
38,So Catholics needn't breed like rabbits. Then let's drop the contraception con.,because Catholic clerics can look anywhere on the planet and what they will see is that with economic improvements and women's rights comes a reduction in family size,assumption
134,It's time to adopt an Alcoholics Anonymous approach to world peace.,"You see it everywhere this time of year: ""Peace on Earth, Good Will to All People.""",assumption
81,Do you really think your fat joke about Chris Christie is funny?,People look at him and judge his body,assumption
209,Privatising Mexico's oil industry spells disaster., harsh social realities have a way of trumping politics most of the time,assumption
214,What the Quran says about the mighty pen.,"Reading and writing belong to the ""genus"" of cross-disciplinary activities Islam insists upon repeatedly",assumption
103,The Guardian view on Circle and Hinchingbrooke: a failure that casts a shadow over the whole Tory agenda.,The Conservative vision for the future of the NHS is looking like an electoral liability,assumption
36,Can solar power replace oil in the Middle East?,This represents an energy policy that is inefficient and in the long run - unsustainable,assumption
236,Seven ways to stay married.,you are getting serious about someone,assumption
24,Bedblocking' - the result of social care policy that puts profits ahead of people.,"Over Christmas, I watched the film Quartet",anecdote
300,Zero suicides is an admirable aim but it requires all-out change.,What bigger wake-up call do you need?,assumption
80,The fantasy of an Iran-US partnership.,at a time when the CIA was a major conduit for the transfer of weapons from Libya to Syria,assumption
